Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,Revenue,Age_Group
719661558,Blue,245,1,85,2023-07-30,Week-31,Q3,2023,11656.0,1677,1441,32,0.144,Swipe ,Bills,244.97,0,41,F,5,High School,Married,TX,91750,yes,yes,no,telephone,Selfemployeed,14183,4,1930.97,40-50
719662458,Blue,320,1,82,2023-07-30,Week-31,Q3,2023,1438.3,679,1117,29,0.472,Swipe ,Travel,312.76,0,57,F,3,Unknown,Single,NY,91750,no,no,no,cellular,Selfemployeed,6550,3,1749.76,50-60
719666283,Blue,245,1,82,2023-07-30,Week-31,Q3,2023,3174.0,1951,1243,29,0.615,Swipe ,Fuel,261.03,0,50,F,3,Graduate,Married,TX,91750,yes,no,no,unknown,Blue-collar,10577,4,1749.03,40-50
719671383,Blue,100,1,81,2023-07-30,Week-31,Q3,2023,2969.0,0,4109,70,0.0,Swipe ,Bills,945.07,0,40,F,2,Doctorate,Single,TX,91750,yes,no,no,cellular,Govt,50513,3,5154.07,30-40
719672283,Silver,125,1,94,2023-07-30,Week-31,Q3,2023,33122.0,1587,3145,63,0.048,Swipe ,Bills,345.95,0,44,F,5,Post-Graduate,Unknown,TX,91750,no,no,no,telephone,Selfemployeed,35049,4,3615.95,40-50
719674533,Blue,465,0,159,2023-07-30,Week-31,Q3,2023,16794.0,1527,4040,76,0.091,Swipe ,Grocery,282.8,0,62,F,2,Doctorate,Single,TX,91750,yes,no,no,cellular,Retirees,48384,4,4787.8,60+
719677758,Blue,455,0,91,2023-07-30,Week-31,Q3,2023,10830.0,2184,8814,88,0.202,Swipe ,Fuel,1322.1,0,46,M,3,Uneducated,Married,TX,91750,yes,yes,no,cellular,Businessman,117015,4,10591.1,40-50
719679858,Blue,335,1,116,2023-07-30,Week-31,Q3,2023,2848.0,1468,1135,27,0.515,Swipe ,Bills,90.8,0,52,F,2,Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,6550,4,1560.8,50-60
719680908,Blue,95,0,84,2023-07-30,Week-31,Q3,2023,1776.0,691,4878,84,0.389,Swipe ,Entertainment,926.82,0,34,M,2,Graduate,Single,CA,91750,no,no,no,cellular,Businessman,82832,4,5899.82,30-40
719682183,Blue,295,1,77,2023-07-30,Week-31,Q3,2023,6188.0,2517,1997,43,0.407,Chip ,Fuel,359.46,0,59,F,0,Graduate,Single,TX,91750,no,yes,no,unknown,White-collar,19874,4,2651.46,50-60
719683158,Blue,455,1,109,2023-07-30,Week-31,Q3,2023,4746.0,0,7154,66,0.0,Swipe ,Food,1216.18,0,49,M,3,Uneducated,Married,CA,91750,yes,no,no,unknown,Selfemployeed,101956,4,8825.18,40-50
719685408,Blue,355,0,83,2023-07-30,Week-31,Q3,2023,6332.0,318,2505,43,0.05,Swipe ,Food,400.8,0,44,F,2,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,28669,4,3260.8,40-50
719686458,Blue,125,1,81,2023-07-30,Week-31,Q3,2023,3908.0,1629,1903,30,0.417,Swipe ,Entertainment,228.36,0,45,F,3,Unknown,Married,UT,91750,no,no,no,cellular,Selfemployeed,18133,3,2256.36,40-50
719688408,Silver,125,0,70,2023-07-30,Week-31,Q3,2023,34516.0,0,3530,68,0.0,Swipe ,Food,882.5,0,33,F,2,Graduate,Single,TX,91750,yes,no,no,cellular,Selfemployeed,38390,5,4537.5,30-40
719690733,Blue,125,0,78,2023-07-30,Week-31,Q3,2023,4490.0,1989,4346,70,0.443,Swipe ,Grocery,391.14,0,55,F,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Govt,58523,5,4862.14,50-60
719692983,Blue,140,1,85,2023-07-30,Week-31,Q3,2023,4934.0,1504,2747,42,0.305,Swipe ,Fuel,576.87,0,40,F,3,Uneducated,Married,NY,91750,no,yes,no,unknown,Retirees,32067,5,3463.87,30-40
719694408,Blue,245,1,68,2023-07-30,Week-31,Q3,2023,4541.0,0,7996,80,0.0,Swipe ,Food,1519.24,0,43,M,3,Uneducated,Single,NY,91750,no,no,no,cellular,Businessman,109762,3,9760.24,40-50
719699208,Blue,200,1,137,2023-07-30,Week-31,Q3,2023,1623.0,729,4423,65,0.449,Chip ,Fuel,1061.52,0,41,M,3,Unknown,Married,CA,91750,no,no,no,cellular,Retirees,61766,4,5684.52,40-50
719701383,Blue,175,1,85,2023-07-30,Week-31,Q3,2023,5175.0,0,14304,99,0.0,Online ,Travel,4148.16,0,41,F,3,Graduate,Married,TX,91750,no,no,no,unknown,Businessman,161536,4,18627.16,40-50
719703483,Blue,330,0,120,2023-07-30,Week-31,Q3,2023,2707.0,1367,4646,73,0.505,Chip ,Bills,789.82,0,58,M,2,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,72515,5,5765.82,50-60
719704308,Blue,425,1,105,2023-07-30,Week-31,Q3,2023,2072.0,1543,1265,32,0.745,Swipe ,Entertainment,265.65,0,46,F,5,High School,Unknown,TX,91750,no,yes,no,cellular,Blue-collar,10923,4,1955.65,40-50
719706483,Blue,100,1,53,2023-07-30,Week-31,Q3,2023,27499.0,1188,2202,46,0.043,Swipe ,Bills,264.24,0,35,F,4,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,23479,5,2566.24,30-40
719709558,Blue,245,0,120,2023-07-30,Week-31,Q3,2023,6223.0,2126,4518,79,0.342,Chip ,Bills,361.44,0,49,M,4,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,66468,5,5124.44,40-50
719712633,Blue,450,1,98,2023-07-30,Week-31,Q3,2023,1709.0,895,1673,32,0.524,Swipe ,Travel,368.06,0,36,F,1,High School,Single,FL,91750,no,yes,no,telephone,Selfemployeed,14975,4,2491.06,30-40
719713683,Blue,110,1,133,2023-07-30,Week-31,Q3,2023,7608.0,2373,4921,81,0.312,Chip ,Fuel,1181.04,0,43,M,3,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,85592,4,6212.04,40-50
719714658,Blue,350,1,101,2023-07-30,Week-31,Q3,2023,12218.0,0,5272,62,0.0,Swipe ,Bills,948.96,0,63,M,0,High School,Married,NJ,91750,no,no,no,cellular,Blue-collar,97193,5,6570.96,60+
719716983,Blue,290,1,77,2023-07-30,Week-31,Q3,2023,3257.0,0,4042,85,0.0,Swipe ,Food,323.36,0,35,F,2,Doctorate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,48562,4,4655.36,30-40
719719158,Silver,360,1,92,2023-07-30,Week-31,Q3,2023,34516.0,1435,15584,114,0.042,Swipe ,Grocery,2025.92,0,56,F,2,Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,219280,3,17969.92,50-60
719720058,Blue,330,1,70,2023-07-30,Week-31,Q3,2023,12756.0,837,1413,14,0.066,Swipe ,Travel,324.99,0,64,F,0,Graduate,Single,NJ,91750,yes,yes,no,cellular,Selfemployeed,13498,4,2067.99,60+
719722308,Blue,140,0,103,2023-07-30,Week-31,Q3,2023,3329.0,0,13109,114,0.0,Swipe ,Bills,2359.62,0,33,M,2,Unknown,Married,TX,91750,yes,no,no,cellular,White-collar,124512,5,15608.619999999999,30-40
719723658,Blue,245,0,70,2023-07-30,Week-31,Q3,2023,1768.0,0,4628,90,0.0,Swipe ,Entertainment,879.32,0,49,M,3,High School,Married,TX,91750,no,yes,no,cellular,Retirees,71721,4,5752.32,40-50
719724933,Blue,375,1,109,2023-07-30,Week-31,Q3,2023,2220.0,1240,4396,78,0.559,Swipe ,Entertainment,835.24,0,55,M,2,Uneducated,Married,NJ,91750,no,yes,no,cellular,Blue-collar,60136,4,5606.24,50-60
719728383,Blue,220,0,85,2023-07-30,Week-31,Q3,2023,6861.0,1598,2228,39,0.233,Online ,Bills,512.44,0,42,F,3,Post-Graduate,Married,MI,91750,yes,yes,no,cellular,Govt,23840,5,2960.44,40-50
719729433,Blue,415,0,89,2023-07-30,Week-31,Q3,2023,7023.0,1726,2535,51,0.246,Swipe ,Bills,177.45,0,31,F,0,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,29359,4,3127.45,30-40
719730258,Silver,370,0,93,2023-07-30,Week-31,Q3,2023,33771.0,0,3819,75,0.0,Chip ,Bills,458.28,0,54,M,1,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,42757,4,4647.28,50-60
719731458,Blue,300,0,95,2023-07-30,Week-31,Q3,2023,2910.0,709,1192,27,0.244,Swipe ,Bills,107.28,0,46,F,3,Graduate,Unknown,CA,91750,no,yes,no,unknown,Selfemployeed,8250,5,1599.28,40-50
719732433,Blue,125,1,67,2023-07-30,Week-31,Q3,2023,12815.0,1017,3771,78,0.079,Swipe ,Food,527.94,0,28,M,0,Post-Graduate,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,41836,5,4423.9400000000005,<30
719734533,Blue,190,0,75,2023-07-30,Week-31,Q3,2023,1438.3,689,4921,65,0.479,Swipe ,Bills,1377.88,0,50,M,2,Doctorate,Married,NY,91750,no,yes,no,cellular,Businessman,85545,4,6488.88,40-50
719737833,Blue,445,1,91,2023-07-30,Week-31,Q3,2023,6370.0,0,1783,40,0.0,Swipe ,Fuel,249.62,0,52,F,2,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,15684,3,2477.62,50-60
719739108,Blue,455,0,126,2023-07-30,Week-31,Q3,2023,11352.0,2517,4021,56,0.222,Swipe ,Grocery,1166.09,0,52,F,3,Unknown,Single,IL,91750,no,no,no,unknown,Selfemployeed,47796,4,5642.09,50-60
719740008,Blue,380,0,92,2023-07-30,Week-31,Q3,2023,2791.0,940,2584,49,0.337,Swipe ,Fuel,310.08,0,50,F,3,High School,Married,NY,91750,yes,yes,no,cellular,Businessman,30255,5,3274.08,40-50
719740983,Silver,275,1,104,2023-07-30,Week-31,Q3,2023,13259.0,866,8998,102,0.065,Online ,Food,1259.72,0,53,M,1,High School,Unknown,CA,91750,no,no,no,cellular,Govt,117654,3,10532.72,50-60
719742108,Blue,355,0,94,2023-07-30,Week-31,Q3,2023,3554.0,0,2372,44,0.0,Chip ,Food,237.2,0,42,F,3,Graduate,Single,NY,91750,no,no,no,cellular,Govt,26308,4,2964.2,40-50
719745558,Blue,285,0,79,2023-07-30,Week-31,Q3,2023,9137.0,1729,4626,77,0.189,Chip ,Bills,1063.98,0,40,M,3,High School,Married,TX,91750,no,no,no,cellular,Govt,71648,4,5974.98,30-40
719749083,Blue,140,1,142,2023-07-30,Week-31,Q3,2023,7098.0,2224,3465,59,0.313,Online ,Fuel,415.8,0,40,F,3,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,37695,3,4020.8,30-40
719751483,Blue,360,1,120,2023-07-30,Week-31,Q3,2023,1438.3,576,2567,48,0.4,Swipe ,Fuel,154.02,0,39,F,2,Unknown,Single,NY,91750,yes,no,no,cellular,Businessman,29860,5,3081.02,30-40
719756133,Blue,440,1,68,2023-07-30,Week-31,Q3,2023,3940.0,1384,3257,53,0.351,Swipe ,Bills,911.96,0,39,F,2,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,35759,5,4608.96,30-40
719758758,Blue,125,0,103,2023-07-30,Week-31,Q3,2023,2797.0,1943,4917,66,0.695,Swipe ,Grocery,1278.42,0,57,M,2,Graduate,Married,NJ,91750,no,no,no,cellular,Retirees,85289,4,6320.42,50-60
719759733,Blue,460,0,150,2023-07-30,Week-31,Q3,2023,1852.0,0,2851,49,0.0,Swipe ,Fuel,427.65,0,42,F,3,High School,Single,NY,91750,no,yes,no,cellular,Selfemployeed,33007,4,3738.65,40-50
719761458,Blue,375,1,94,2023-07-30,Week-31,Q3,2023,4998.0,1626,4329,61,0.325,Chip ,Bills,692.64,0,27,M,0,Unknown,Married,FL,91750,no,yes,no,cellular,Govt,57973,5,5396.64,<30
719767683,Blue,490,0,73,2023-07-30,Week-31,Q3,2023,16983.0,0,8526,79,0.0,Chip ,Grocery,2046.24,0,49,M,1,Unknown,Single,FL,91750,no,no,no,telephone,Businessman,114913,4,11062.24,40-50
719768658,Silver,195,1,94,2023-07-30,Week-31,Q3,2023,34516.0,2032,14544,104,0.059,Chip ,Grocery,2327.04,0,51,F,1,Post-Graduate,Married,TX,91750,yes,no,no,unknown,Businessman,172959,5,17066.04,50-60
719770158,Blue,150,1,93,2023-07-30,Week-31,Q3,2023,8516.0,0,2189,37,0.0,Online ,Fuel,481.58,0,54,F,3,Unknown,Single,CA,91750,no,yes,no,unknown,Govt,23242,5,2820.58,50-60
719772258,Blue,300,1,118,2023-07-30,Week-31,Q3,2023,3642.0,724,4517,79,0.199,Chip ,Entertainment,1084.08,1,30,M,1,High School,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,66445,3,5901.08,<30
719773158,Blue,295,1,119,2023-07-30,Week-31,Q3,2023,29738.0,2370,14270,97,0.08,Swipe ,Food,1569.7,1,44,M,2,Graduate,Single,NY,91750,yes,no,yes,cellular,White-collar,158764,5,16134.7,40-50
719775408,Blue,125,1,79,2023-07-30,Week-31,Q3,2023,1438.3,0,5020,85,0.0,Swipe ,Grocery,552.2,1,47,M,2,Unknown,Married,CA,91750,no,yes,no,cellular,Retirees,90113,4,5697.2,40-50
719776608,Blue,175,1,96,2023-07-30,Week-31,Q3,2023,3126.0,0,1388,41,0.0,Swipe ,Bills,277.6,1,38,F,2,Doctorate,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,13066,4,1840.6,30-40
719781183,Blue,250,1,77,2023-07-30,Week-31,Q3,2023,15428.0,1553,1916,40,0.101,Swipe ,Entertainment,325.72,1,54,F,3,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Retirees,18435,5,2491.7200000000003,50-60
719782458,Blue,400,0,71,2023-07-30,Week-31,Q3,2023,7201.0,1992,3981,76,0.277,Chip ,Entertainment,636.96,1,41,F,2,High School,Single,NY,91750,yes,no,no,cellular,Blue-collar,46695,4,5017.96,40-50
719784708,Blue,200,1,73,2023-07-30,Week-31,Q3,2023,26882.0,1673,7409,89,0.062,Swipe ,Food,963.17,0,41,M,4,Graduate,Married,NJ,91750,yes,no,no,cellular,Retirees,103521,4,8572.17,40-50
719785683,Blue,100,0,86,2023-07-30,Week-31,Q3,2023,21751.0,1573,8332,102,0.072,Swipe ,Bills,499.92,0,33,M,2,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,113456,5,8931.92,30-40
719787633,Silver,365,0,69,2023-07-30,Week-31,Q3,2023,34516.0,1913,7535,92,0.055,Swipe ,Grocery,1733.05,0,61,M,0,Uneducated,Married,TX,91750,no,no,no,cellular,White-collar,104587,5,9633.05,60+
719788833,Blue,470,0,75,2023-07-30,Week-31,Q3,2023,10569.0,0,1682,44,0.0,Swipe ,Fuel,302.76,0,58,F,2,Uneducated,Single,NJ,91750,no,yes,no,cellular,Selfemployeed,14975,5,2454.76,50-60
719794383,Blue,150,1,106,2023-07-30,Week-31,Q3,2023,4167.0,0,5039,85,0.0,Online ,Entertainment,453.51,0,57,M,3,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,91065,3,5642.51,50-60
719797758,Blue,250,1,100,2023-07-30,Week-31,Q3,2023,3422.0,2517,4922,84,0.736,Swipe ,Grocery,836.74,0,49,M,2,Uneducated,Married,TX,91750,no,yes,yes,unknown,Businessman,85797,5,6008.74,40-50
719799033,Blue,225,1,88,2023-07-30,Week-31,Q3,2023,5520.0,2448,14330,116,0.443,Online ,Travel,2436.1,0,46,F,5,High School,Unknown,FL,91750,no,no,no,cellular,Businessman,163690,4,16991.1,40-50
719801508,Blue,270,1,116,2023-07-30,Week-31,Q3,2023,20230.0,798,4314,82,0.039,Swipe ,Fuel,733.38,0,50,M,1,Graduate,Single,TX,91750,yes,yes,no,cellular,Retirees,57514,4,5317.38,40-50
719804208,Blue,290,0,119,2023-07-30,Week-31,Q3,2023,6824.0,1873,1933,48,0.274,Swipe ,Bills,367.27,0,38,M,2,Uneducated,Married,FL,91750,yes,yes,no,cellular,Businessman,18725,3,2590.27,30-40
719805183,Blue,225,0,98,2023-07-30,Week-31,Q3,2023,8848.0,961,15352,117,0.109,Chip ,Food,3377.44,0,50,F,1,Unknown,Single,NY,91750,no,yes,no,cellular,Businessman,211141,5,18954.44,40-50
719806233,Blue,450,1,89,2023-07-30,Week-31,Q3,2023,34516.0,0,2686,59,0.0,Swipe ,Bills,214.88,0,52,F,3,High School,Married,NY,91750,no,no,no,telephone,White-collar,31485,3,3350.88,50-60
719808558,Blue,250,1,97,2023-07-30,Week-31,Q3,2023,1438.3,0,886,27,0.0,Swipe ,Bills,256.94,0,35,F,2,High School,Married,TX,91750,no,yes,no,cellular,Selfemployeed,2565,4,1392.94,30-40
719809533,Blue,250,1,113,2023-07-30,Week-31,Q3,2023,2448.0,1969,5066,84,0.804,Online ,Fuel,506.6,0,48,M,2,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,91981,5,5822.6,40-50
719810583,Blue,465,0,99,2023-07-30,Week-31,Q3,2023,2140.0,1361,1280,34,0.636,Swipe ,Grocery,281.6,0,27,F,0,Graduate,Single,CA,91750,yes,yes,no,unknown,Selfemployeed,11174,4,2026.6,<30
719813058,Blue,250,1,119,2023-07-30,Week-31,Q3,2023,2490.0,1235,8065,88,0.496,Swipe ,Entertainment,1532.35,0,43,M,4,Post-Graduate,Unknown,NY,91750,yes,no,no,cellular,Businessman,110702,4,9847.35,40-50
719815383,Blue,410,1,81,2023-07-30,Week-31,Q3,2023,2333.0,1414,5137,89,0.606,Swipe ,Food,1438.36,0,46,M,4,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,94374,5,6985.36,40-50
719816583,Blue,195,1,115,2023-07-30,Week-31,Q3,2023,8989.0,552,2309,49,0.061,Swipe ,Bills,253.99,0,49,F,3,Unknown,Married,TX,91750,yes,no,no,cellular,White-collar,25321,5,2757.99,40-50
719818983,Blue,175,1,76,2023-07-30,Week-31,Q3,2023,12464.0,0,1195,35,0.0,Swipe ,Fuel,346.55,0,44,F,1,High School,Single,CA,91750,no,yes,no,unknown,Selfemployeed,9535,3,1716.55,40-50
719819958,Blue,300,0,110,2023-07-30,Week-31,Q3,2023,1438.3,708,2243,43,0.492,Swipe ,Entertainment,269.16,0,46,F,3,Unknown,Single,CA,91750,yes,no,yes,unknown,Blue-collar,24093,5,2812.16,40-50
719821908,Blue,175,1,89,2023-07-30,Week-31,Q3,2023,2703.0,0,2752,43,0.0,Swipe ,Food,330.24,0,54,F,0,Doctorate,Single,TX,91750,yes,yes,no,cellular,Retirees,32143,5,3257.24,50-60
719826333,Blue,340,1,83,2023-07-30,Week-31,Q3,2023,1438.3,0,2557,67,0.0,Swipe ,Fuel,281.27,0,60,M,0,Graduate,Single,TX,91750,no,yes,no,unknown,Retirees,29663,4,3178.27,50-60
719829633,Blue,335,0,110,2023-07-30,Week-31,Q3,2023,3200.0,1733,5026,79,0.542,Chip ,Bills,1005.2,0,45,M,3,Unknown,Single,FL,91750,no,yes,no,cellular,Businessman,90615,4,6366.2,40-50
719831958,Blue,125,0,45,2023-07-30,Week-31,Q3,2023,34516.0,0,1793,44,0.0,Swipe ,Bills,358.6,0,38,F,3,Uneducated,Single,CA,91750,yes,no,no,unknown,Businessman,15899,4,2276.6,30-40
719834208,Blue,380,1,90,2023-07-30,Week-31,Q3,2023,2131.0,1288,4264,81,0.604,Swipe ,Grocery,1066.0,0,46,F,2,Uneducated,Unknown,CA,91750,no,no,no,cellular,Govt,55744,4,5710.0,40-50
719835033,Blue,290,1,44,2023-07-30,Week-31,Q3,2023,13734.0,568,4283,67,0.041,Chip ,Bills,342.64,0,42,M,3,Uneducated,Married,FL,91750,yes,yes,yes,cellular,Retirees,56370,3,4915.64,40-50
719836083,Blue,300,0,117,2023-07-30,Week-31,Q3,2023,7477.0,1752,1543,34,0.234,Swipe ,Grocery,385.75,0,34,F,3,High School,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,14975,4,2228.75,30-40
719838558,Blue,325,1,105,2023-07-30,Week-31,Q3,2023,5131.0,1484,7432,92,0.289,Swipe ,Grocery,1858.0,0,48,M,3,Graduate,Married,TX,91750,yes,no,no,cellular,White-collar,103634,5,9615.0,40-50
719841708,Silver,150,0,113,2023-07-30,Week-31,Q3,2023,20356.0,2031,15180,121,0.1,Chip ,Bills,4098.6,0,49,F,3,Graduate,Single,FL,91750,yes,no,no,unknown,Businessman,204997,3,19428.6,40-50
719843958,Blue,175,1,110,2023-07-30,Week-31,Q3,2023,1754.0,894,4874,79,0.51,Swipe ,Fuel,1364.72,0,51,M,1,High School,Married,TX,91750,no,yes,no,cellular,White-collar,82609,3,6413.72,50-60
719845908,Blue,190,1,145,2023-07-30,Week-31,Q3,2023,3240.0,0,4803,83,0.0,Swipe ,Bills,1104.69,0,40,M,3,Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,79037,4,6097.6900000000005,30-40
719847108,Blue,250,1,76,2023-07-30,Week-31,Q3,2023,8455.0,2517,8124,73,0.298,Chip ,Grocery,974.88,0,54,M,1,Unknown,Single,TX,91750,yes,yes,yes,cellular,Businessman,111305,5,9348.88,50-60
719848008,Silver,465,0,74,2023-07-30,Week-31,Q3,2023,29808.0,0,16098,128,0.0,Online ,Travel,2575.68,0,53,M,3,High School,Married,NJ,91750,no,no,no,cellular,Businessman,228768,3,19138.68,50-60
719848908,Blue,350,1,86,2023-07-30,Week-31,Q3,2023,2542.0,0,4087,73,0.0,Swipe ,Travel,490.44,0,55,F,1,High School,Single,CA,91750,no,no,no,cellular,Govt,49951,5,4927.44,50-60
719849958,Blue,300,1,114,2023-07-30,Week-31,Q3,2023,2658.0,1884,4779,83,0.709,Swipe ,Food,477.9,0,34,M,2,High School,Single,NY,91750,yes,yes,no,cellular,Govt,78008,5,5556.9,30-40
719850933,Blue,370,1,92,2023-07-30,Week-31,Q3,2023,4192.0,1734,13345,106,0.414,Chip ,Fuel,3469.7,0,44,F,3,Doctorate,Single,CA,91307,no,no,no,cellular,Businessman,129286,4,17184.7,40-50
719854008,Blue,475,0,160,2023-07-30,Week-31,Q3,2023,5154.0,1407,1694,32,0.273,Swipe ,Bills,271.04,0,36,F,2,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,5,2440.04,30-40
719855958,Blue,125,0,126,2023-07-30,Week-31,Q3,2023,4475.0,0,3367,66,0.0,Swipe ,Fuel,202.02,0,51,F,2,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,36733,5,3694.02,50-60
719857008,Blue,95,1,72,2023-07-30,Week-31,Q3,2023,2886.0,2198,4531,81,0.762,Swipe ,Entertainment,317.17,0,57,M,2,High School,Single,NY,91750,no,yes,no,cellular,Blue-collar,67185,5,4943.17,50-60
719859033,Blue,125,1,71,2023-07-30,Week-31,Q3,2023,3264.0,0,6439,63,0.0,Chip ,Fuel,1159.02,0,44,M,3,High School,Single,TX,91750,yes,yes,no,cellular,Blue-collar,101028,4,7723.02,40-50
719860308,Blue,100,1,102,2023-07-30,Week-31,Q3,2023,1438.3,0,2418,48,0.0,Swipe ,Bills,652.86,0,52,F,0,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,27120,5,3170.86,50-60
719862258,Blue,430,0,113,2023-07-30,Week-31,Q3,2023,5666.0,1393,5015,90,0.246,Online ,Fuel,1053.15,0,45,M,4,Graduate,Married,FL,91750,no,no,yes,telephone,Govt,89986,4,6498.15,40-50
719863758,Blue,150,0,95,2023-07-30,Week-31,Q3,2023,1869.0,758,1549,34,0.406,Swipe ,Entertainment,154.9,0,51,F,2,High School,Single,CA,91750,no,yes,no,telephone,Selfemployeed,14975,4,1853.9,50-60
719868183,Blue,490,0,110,2023-07-30,Week-31,Q3,2023,1456.0,0,2843,42,0.0,Swipe ,Food,312.73,0,43,F,3,Graduate,Single,CA,91750,no,yes,yes,unknown,Businessman,32917,5,3645.73,40-50
719872833,Blue,460,1,104,2023-07-30,Week-31,Q3,2023,2803.0,0,3347,71,0.0,Swipe ,Entertainment,870.22,0,31,F,2,Uneducated,Married,CA,91750,no,yes,yes,cellular,Businessman,36572,4,4677.22,30-40
719873808,Blue,245,0,77,2023-07-30,Week-31,Q3,2023,5510.0,1604,1995,53,0.291,Swipe ,Grocery,179.55,0,37,F,3,Graduate,Married,NY,91750,no,yes,no,unknown,Retirees,19856,3,2419.55,30-40
719874633,Gold,455,0,141,2023-07-30,Week-31,Q3,2023,34516.0,0,1891,34,0.0,Swipe ,Fuel,472.75,0,51,F,2,Unknown,Married,NY,91750,yes,no,no,unknown,Blue-collar,17881,4,2818.75,50-60
719876808,Blue,365,1,73,2023-07-30,Week-31,Q3,2023,13625.0,0,3902,62,0.0,Chip ,Bills,1014.52,0,39,F,3,High School,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,44794,5,5281.52,30-40
719880408,Blue,250,0,105,2023-07-30,Week-31,Q3,2023,3072.0,1611,3992,57,0.524,Chip ,Food,279.44,0,59,M,1,Unknown,Single,NY,91750,no,no,yes,cellular,Govt,46985,4,4521.44,50-60
719881533,Silver,450,0,109,2023-07-30,Week-31,Q3,2023,16547.0,0,1561,41,0.0,Swipe ,Entertainment,437.08,0,46,F,3,Graduate,Married,CA,91750,yes,yes,no,telephone,Selfemployeed,14975,5,2448.08,40-50
719882583,Blue,435,1,74,2023-07-30,Week-31,Q3,2023,13477.0,2057,3866,67,0.153,Online ,Fuel,734.54,0,53,F,3,Unknown,Married,NY,91750,no,no,no,cellular,Govt,43996,4,5035.54,50-60
719883858,Blue,300,1,92,2023-07-30,Week-31,Q3,2023,2774.0,0,1258,33,0.0,Swipe ,Entertainment,339.66,0,41,F,3,Graduate,Single,TX,91750,yes,yes,no,cellular,Blue-collar,10776,4,1897.66,40-50
719884983,Blue,95,1,87,2023-07-30,Week-31,Q3,2023,1538.0,666,4808,64,0.433,Swipe ,Entertainment,528.88,0,42,M,4,Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,79191,4,5431.88,40-50
719885883,Blue,275,0,78,2023-07-30,Week-31,Q3,2023,34516.0,1901,1497,43,0.055,Swipe ,Bills,419.16,0,53,F,2,Doctorate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,14975,5,2191.16,50-60
719887008,Blue,470,1,93,2023-07-30,Week-31,Q3,2023,1757.0,1352,4121,81,0.769,Swipe ,Entertainment,1071.46,0,53,F,3,Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,50822,3,5662.46,50-60
719888358,Blue,425,1,49,2023-07-30,Week-31,Q3,2023,18432.0,1422,2748,58,0.077,Swipe ,Grocery,687.0,0,44,F,1,Unknown,Married,NY,91750,no,yes,no,cellular,Blue-collar,32089,3,3860.0,40-50
719889408,Blue,460,1,116,2023-07-30,Week-31,Q3,2023,3652.0,1351,1561,39,0.37,Swipe ,Entertainment,343.42,0,43,F,3,Unknown,Single,CA,91750,yes,yes,no,telephone,Selfemployeed,14975,3,2364.42,40-50
719894433,Blue,390,1,149,2023-07-30,Week-31,Q3,2023,1679.0,951,2492,43,0.566,Chip ,Food,573.16,0,28,F,0,Unknown,Single,CA,91750,no,yes,no,cellular,White-collar,28470,4,3455.16,<30
719898108,Blue,200,0,126,2023-07-30,Week-31,Q3,2023,3667.0,809,5322,79,0.221,Swipe ,Entertainment,638.64,0,59,M,1,Graduate,Single,TX,91750,yes,yes,no,unknown,Govt,98001,4,6160.64,50-60
